,site,region,category,disability_type,title,date,content,original_link,content_link,image
20,하상장애인복지관,['서울시'],,전체,2023년 성인권 교육지원사업 '성공모임' 참여자 모집,2023-05-23 17:33:00," 전환기지원팀은 「발달장애인 권리보장 및 지원에 관한 법률」에 근거 2023년 발달장애인 부모교육지원 사업을 위하여 서울특별시 거주 성인발달장애인과 관련 기관 종사자를 대상으로 성인권 교육 성(을) 공(부하는)모임 프로그램을 통해 발달장애인의 책임 있는 성행동을 함양하고, 관련 기관 종사자에게 실질적으로 필요한 성교육의 실천적 방안을 마련하고자 합니다. 이에 아래와 같이 참여자를 모집하오니 많은 관심과 참여 신청 부탁드립니다.

 - 아 래 -
1. 사업명: 2023년 성인권 교육지원 사업 ‘성공모임’
2. 사업개요
 가. 일시: 2023년 6월 9일(금) ~ 6월 30일(금)(매주 금요일 총 4회기
            종사자: 09:30 ~ 11:30
            성인 발달 장애인 강의: 13:00 ~ 15:00
 나. 대상: 서울특별시 거주 성인 발달장애인 15명(「장애인복지법」상 지적·자폐성 장애인으로 등록된 자로 지적장애 또는 자폐성 장애를 부장애로 가진 경우 포함)
           관련 기관 종사자(복지관 직원 가능) 10명
     *신청자가 많은 경우, 기초생활수급자, 차상위 계층, 가족 중 장애인이 2명 이상인 경우, 발달장애인법 제19조 개인별지원계획수립에 의해 해당 서비스 지원이 필요한 경우를 우선순위로 선정함.
 다. 내용: 성인 발달장애인과 말하는 성인권 말하기, 성인권의 이해와 현장
 라. 신청기간: 2023. 5. 25.(목) ~ 2023. 6. 7.(수)
 마. 제출서류: 발달장애인 부모교육지원 신청서, 개인정보 제공 및 활용 동의서, 응급처치 동의서
    (발달장애 당사자-복지카드사본 또는 장애인증명서, 종사자-재직증명서 필수 제출)
 바. 신청방법: 하상장애인복지관 홈페이지 [하상스케치→모집활동]에서 신청서, 개인정보 제공 및 활용 동의서, 응급처치 동의서 다운 받아 작성→방문 또는 전자우편 제출
     *하상장애인복지관 홈페이지 (www.hasang.org), 전자우편(복지관 이메일 주소)
 사. 문의: 하상장애인복지관 전환기지원팀 이경선 / 직통: 02-560-4210",http://www.hasang.org/recruitment_act/4403?page=2,http://www.hasang.org/recruitment_act/4403?page=2,['https://www.hasang.org/data/editor/2306/117644f323150f9c0165a20dfb4ceb4c_1686613988_1642.jpg']
21,하상장애인복지관,['서울시'],,전체,복지관 이용 장애인 역량 강화 프로그램 “나와 너 우리의 인권” 참여자 모집,2023-05-16 16:28:00,"하상복지관에서는 다양한 권리의 종류를 알고 지역사회에서 스스로 권리를 찾아나갈 수 있도록 역량을 강화하기 위한 교육 프로그램을 진행합니다.
이번 교육의 주제는 인권으로 1회차는 인권과 존중 2회차는 정신건강과 스트레스에 관한 내용으로 이루어집니다. 많은 참여와 관심 부탁드립니다. 감사합니다.
 일시: 2023년 5월 23일 화요일 오후 2시
 장소: 하상장애인복지관 3층 다목적실
 대상: 복지관 이용 성인 장애인
 모집인원: 5명
 모집기간: 2023년 5월 17일 ~ 모집 완료 시 마감
 신청 및 문의: 02-560-4231 권익옹호팀",http://www.hasang.org/recruitment_act/4402?page=2,http://www.hasang.org/recruitment_act/4402?page=2,['http://www.hasang.org/data/file/recruitment_act/1935670133_CQuEl6s8_c4f39b853d25487909853cba0fb8a3e11efeb30d.JPG']
22,하상장애인복지관,['서울시'],,전체,2023 서울시장애인돌봄가족휴가제 최종 선정가족 발표,2023-05-10 14:52:00,"<2023 서울시장애인돌봄가족 휴가제>에 많은 관심 주셔서 감사합니다.
 타 기관 중복 선정으로 인해 최종 선정명단이 변경되었음을 안내드립니다.
 감사합니다.
 <최종 선정 명단>
윤*석(4201)
박*민(8948)
박*범(1230)
박*건(0215)
송*오(1845)
신*철(6055)
양*서(3857)
오*준(7240)
유*수(2069)
이*준(5355)
조**엘(8072)
조*화(7904)
심*서(3786)
 문의) 02-560-4213 전환기지원팀 안소연",http://www.hasang.org/recruitment_act/4400?page=2,http://www.hasang.org/recruitment_act/4400?page=2,[]
23,하상장애인복지관,['서울시'],,전체,2023 서울시 장애인돌봄가족 휴가제 선정가족 추가제출 서류 안내,2023-05-08 13:46:00,"2023 서울시장애인돌봄가족휴가제에 선정되신 것을 축하드립니다 :)
 추후 일정 및 추가제출 서류에 대해 안내드립니다.
 ▣ 사업설명회 안내 : 5월 11일 (목) / 10:00~11:00 / 3층 다목적실 (★ 필수참여)
불참 시 선정이 취소될 수 있으며, 참석이 어려운 경우 담당자에게 반드시 사전에 연락주시기 바랍니다.
 ▣ 추가제출 서류 안내 : 5월 19일 (금)까지 내방 또는 메일 (복지관 이메일 주소)
 ▣ 여행 전 추가제출 서류
① 개별여행서약서
② 개별여행계획서
③ 여행비 입금통장 사본
④ 통장 명의자 신분증
⑤ 여행자 보험가입증서 (여행 3~4일 전 제출)
 ※ ①~④ 까지의 서류는 5/19(금)까지 제출해주세요. 
 ▣ 여행 후 제출서류
① 개별여행보고서
② 만족도 설문지
③ 가족여행 사진
 ▣ 문의) 전환기지원팀 안소연 사회복지사 02-560-4213",http://www.hasang.org/recruitment_act/4399?page=2,http://www.hasang.org/recruitment_act/4399?page=2,['http://www.hasang.org/data/file/recruitment_act/1935670133_yMDxVeXK_bc86db43f414af4b6a2ad0066571522309bb6563.jpg']
24,하상장애인복지관,['서울시'],,전체,2023 서울시장애인돌봄가족휴가제 선정가족 발표,2023-05-08 09:34:00,"<2023 서울시장애인돌봄가족 휴가제>에 많은 관심 주셔서 감사합니다.
 하상장애인복지관 우선순위는 신규참여자 이면서 경제상황, 다자녀, 중복장애, 한부모가정, 고령보호자를 기준으로 선발합니다.
 접수된 신규참여자 가족은 55가족입니다.
신규참여가족 중 우선순위 요건에 해당하는 가족은 15가족입니다.
우선순위 요건에 해당하는 15가족 중 13가족을 추첨을 통해 선정하였습니다.
또한 추가적으로 우선순위 및 신규참여가족 7가족을 선정하였습니다.
 감사합니다.
 ▣ 선정자 명단 (이름&전화번호 뒷자리) : 13가족
정*영(4209)
장*여(4745)
조*화(9704)
박*건(0215)
신*철(6055)
양*서(3857)
박*민(8948)
조**엘(8072)
유*수(2069)
오*주(0740)
주*성(8348)
오*준(7240)
이*린(4736)
 ▣ 대기자 명단 (이름&전화번호 뒷자리) : 7가족
나*라(3888)
정*순(4936)
박*범(1230)
박*진(5462)
송*오(1845)
박*익(3305)
이*준(6490)
 ※ 홈페이지 용량제한에 따라 추점과정 사진으로 대체합니다. 추첨 과정이 궁금하신 가족은 연락주시기 바랍니다.
 ▣ 문의: 전환기지원팀 안소연 사회복지사 02-560-4213
 ",http://www.hasang.org/recruitment_act/4398?page=2,http://www.hasang.org/recruitment_act/4398?page=2,"['http://www.hasang.org/data/file/recruitment_act/1935670133_pAE7ielK_68c36e124d8cbd121c00250a3f6d967da6b5b99d.jpg', 'http://www.hasang.org/data/file/recruitment_act/1935670133_SHgdEKTn_8f1e2accacea01d18eddfd1f8ae14263586251c4.png']"
25,하상장애인복지관,['서울시'],,전체,2023년 하상 부모모임 참여자 모집,2023-05-02 16:57:00,하상 부모모임 참여자 모집 완료,http://www.hasang.org/recruitment_act/4397?page=2,http://www.hasang.org/recruitment_act/4397?page=2,"['http://www.hasang.org/data/file/recruitment_act/1935670133_Kp7hILRm_6911e3c472a23a3360e865c390f18e6f8c6e3798.png', 'http://www.hasang.org/data/file/recruitment_act/1935670133_UpkFXl7C_55115d40686f11ab0b917fb9af4cc5a448fa2824.png']"
26,하상장애인복지관,['서울시'],,전체,트로트장구 프로그램 참여자 모집,2023-04-18 14:29:00,"트로트장구 참여자 모집중에 있습니다. 많은 참여 부탁드립니다.
 **트로트장구**
일정: 매주 목요일 주1회 진행
대상: 성인장애인 2명 (추가 모집)
내용: 신나는 트로트 노래와 함께 장구 연주 진행
시간: 10:30 ~ 11:30 지하 1층 자람터
수강료: 월 1만원
 모집기간: 2023. 4. ~ 모집 완료시 마감
신청 및 문의: 하상장애인복지관 성인평생학습팀
전완호 사회복지사 02-560-4295",http://www.hasang.org/recruitment_act/4396?page=2,http://www.hasang.org/recruitment_act/4396?page=2,[]
27,하상장애인복지관,['서울시'],,전체,[모집] 2023 점역실무교육 참여자 모집 _마감,2023-04-17 11:17:00,"「점역 실무 교육」 참가자 모집 안내문
 본 교육은 마감되었습니다.  
  하상장애인복지관 성인평생학습팀에서는 점역 능력 강화를 위한 점역 실무 교육을 진행 합니다. 본 교육에 관심 있는 분들의 많은 참여 바랍니다.
 - 아 래 -
 1. 내 용: 점역 실무 교육
2. 선정기준: 한글 점자 규정(옛 글자 제외)을 숙지한 자
3. 모집인원: ○명
4. 교육기간: 2023년 5월 4일~6월 8일 (매주 목요일, 총 6회)
5. 교육시간: 19:00~21:00 (2시간)
6. 교육방법: 'ZOOM' 을 이용한 비대면 수업
7. 교육내용: 점자 도서 제작 방법 및 점역 프로그램 사용법 교육 및 실습
8. 교 육 비: 10,000원
9. 신청기간: 2023년 4월 17일(월)~4월 25일(화) 15시까지
10. 접수방법: 전화 접수
11. 접수 및 문의: 02-560-4291
* 접수 시 간단한 점자 테스트를 실시합니다.
  * 본 사업은 지방자치단체 복권기금협의회의 지원을 받아 운영되고 있습니다.",http://www.hasang.org/recruitment_act/4395?page=2,http://www.hasang.org/recruitment_act/4395?page=2,['http://www.hasang.org/data/file/recruitment_act/1935670133_Ko802NRE_44158da03e1b9bc2015c2fdf788f854ec35e1375.jpg']
28,하상장애인복지관,['서울시'],,전체,[모집] 복지관 이용 장애인 역량 강화 프로그램 “안전한 금융 생활 교육 2차” 참여자 모집_마감,2023-04-13 14:35:00,"권익옹호 팀에서는 ‘안전한 금융 생활 교육 2차 – 스스로 관리하는 소중한 돈‘ 참여자를 모집합니다.
 일시: 2023년 4월 27일 목요일 오후 2시
장소: 하상장애인복지관 2층 회의실
대상: 복지관 이용 장애인
모집인원: 선착순 5명
모집기간: 2023년 4월 13일 ~ 모집 완료 시 마감
신청 및 문의: 02-560-4231 권익옹호팀",http://www.hasang.org/recruitment_act/4394?page=2,http://www.hasang.org/recruitment_act/4394?page=2,['http://www.hasang.org/data/file/recruitment_act/1935670133_BSg8U2KV_bdd05248f0c871db9046b6723403d3433eccf1d6.jpg']
29,하상장애인복지관,['서울시'],,전체,[마감] 2023년 서울시장애인돌봄가족휴가제 참여가족 모집,2023-04-12 15:46:00,"2023년 서울시 장애인돌봄가족 휴가제 안내

▣ 신청 기간 : 2023년 4월 17일 ~ 4월 28일 18:00까지 이메일 및 방문 접수 진행
이메일 : 복지관 이메일 주소 / 토요일, 일요일은 이메일 접수만 가능

▣ 여행 안내
기간 : 2023년 5월 ~ 2023년 11월 중 개별자율여행(최대 2박3일)
장소 : 국내 여행지(해외여행 불가능)/여행자보험 가입 필수, 취소시 수수료 본인부담

▣ 지원 대상
서울시에 거주하고 있는 장애인가족(13가족)
돌봄인 2명, 장애당사자 1명(최대 3명)

▣ 지원 금액
휴가비 : 1인 2박3일 기준 387,000원(1일 : 129,000원)
돌봄비(당사자여행비) : 1인 2박3일 기준 210,000원(1일 : 70,000원)
여행 후 참여 만족도조사지, 증빙서류(보고서, 영수증 등) 확인 후, 입금

▣ 선정 발표
2023년 5월 8일(월) / 복지관 홈페이지 게시 및 개별 연락

▣ 장애인돌봄가족휴가제 사전 설명회
2023년 5월 11일(목) 10시 복지관 3층 다목적실(참석 필수)

▣ 선정 기준
1순위 : 돌봄가족휴가제 신규 참여 가족
2순위 : 2018년도 ~ 2021년도 참여 가족
후순위 : 2022년도 참여 가족
※ 22년 타기관의 장애인돌봄가족휴가제, 발달장애인휴식지원, 뇌병변장애인가족 휴식지원 사업과 중복지원 불가

▣ 우선 순위
저소득, 중증중복장애인가정, 다자녀가정, 한부모(조손)가정, 고령부모가정

▣ 제출 서류
① 장애인돌봄가족휴가제 참가신청서
② 개인정보수집 및 이용, 제공 동의서
③ 장애인증명서 및 복지카드 사본
④ 주민등록등본(2023년 기준)
⑤ 우선순위 근거 서류 : 수급자증명서, 한부모가정증명서(2023년 기준)
※ 참여가족이 주민등록등본상 확인이 되지 않을 경우 가족관계증명서 꼭 제출

▣ 기타
※ 인원 초과 시 추첨을 통해 진행됩니다.
※ 최종 확정 후 발생하는 예약 취소 위약금(수수료)는 본인 부담입니다.

▣ 문의 : 전환기지원팀 안소연 사회복지사 02-560-4213 ",http://www.hasang.org/recruitment_act/4393?page=2,http://www.hasang.org/recruitment_act/4393?page=2,['http://www.hasang.org/data/file/recruitment_act/1935670133_jpv9y5tx_0e22b8a9cd150e99791b3043264853cc14ff3575.jpg']
30,하상장애인복지관,['서울시'],,전체,보조공학기기 대여 서비스 신청자 모집 안내문,2023-04-12 09:42:00,"[공지] 보조공학기기 대여 서비스 신청자 모집(하상장애인복지관)
  하상장애인복지관에서는 단기간 보조공학기기가 필요한 시각장애인 당사자나 시각장애인관련 기관의 각종 행사에 필요한 보조기기대여 서비스를 아래와 같이 실시합니다.
  -아래-
1. 사업목적
개인 또는 관내 사업 진행시 보조공학기기의 분실이나 고장, 기타 여러 가지 이유로 인해 단기간 보조공학기기가 꼭 필요한 경우 발생할 수 있다. 하상장애인복지관에서는 이러한 불편사항을 덜어주고자 보조공학기기 대여사업을 실시한다.
2. 신청자격
등록시각장애인 당사자/시각장애인관련 기관 및 단체
  3. 대여 품목
1) 점자정보단말기: 점자사용이 가능하고 한소네 이용이 능숙한 등록시각장애인 당사자가 신청 가능(외장 메모리는 제공하지 않습니다.)
2) 탭틸로: 점자 쓰기와 읽기를 놀이처럼 재밌게 배울 수 있는 점자학습기
3) 시각장애 체험안경: 백내장, 굴절 이상, 트라코마, 녹내장, 당뇨 망막증, 노인 황반 변성 등 다양한 시각장애 유형을 간접적으로 체험 할 수 있는 안경
4) sixdot: 컴퓨터 없이 6점 입력을 통해 바로 출력이 가능한 점자 라벨 출력기
※ 기기에 대한 사진은 [붙임2] 참고
  4. 대여 기간/금액
품목
대여 기간
1일 대여 금액(원)
비고
탭틸로
7일
21,000
  시각장애 체험안경
7일
14,000
  sixdot
7일
21,000
  한소네5
7일
35,000
  한소네6
7일
35,000
  한소네5mini
7일
35,000
  ※ 대여 기간은 최대 10일 입니다.
※ 연락 없이 대여 기간이 초과 시 추후 기기 대여에서 제외될 수 있으며 위약금이 발생합니다.
※ 대여기간 초과 시 위약금: 초과 일수 × 보조기기의 일일 대여금액 × 2배
※ 대여 기간 중에 발생한 기기파손이나 분실에 대한 모든 책임은 본임 부담입니다.
※ 점자관련 보조공학기기는 액체나 기타 음식물 부스러기로 인해 치명적인 고장이 발생 할 수 있음으로 기기 사용 중에는 각별히 신경 써 주시길 부탁드립니다.
  5. 신청방법 및 제출 서류
1) 전화 상담 접수 후 내방하여 대여관련 서류 작성
- 문의 전화: 02-560-4298
2) 대여관련 서류는 ‘하상장애인복지관 홈페이지 > 하상게시판 > 모집 활동 > [안내] 보조기기 대여 서비스 신청’에서 다운로드 받으실 수 있습니다.
3) 제출서류
신청서류 [붙임1]참고
ㄱ. 개인정보 수집 활용 동의서 1부
. 보조공학기기 대여 신청서 1부
ㄷ. 보조공학기기 이용 서약서 1부
개인: 복지카드 사본, 주민등록 등본1부, 보증인 신분증/연락처
기관 및 단체: 고유번호증, 대여자 신분증/연락처
※ 본 사업은 지방자치단체 복권기금협의회의 지원을 받아 운영되고
있습니다. ",http://www.hasang.org/recruitment_act/4392?page=3,http://www.hasang.org/recruitment_act/4392?page=3,[]
31,하상장애인복지관,['서울시'],,전체,[모집]상반기 소모임 나들이 참여자를 모집합니다.,2023-04-10 09:08:00," 상반기 소모임 나들이 참여자 모집(10명)
 안녕하세요, 하상장애인복지관 지역사회연대팀 이정곤 사회복지사입니다.
 저희 복지관에서는 참여자가 직접 소모임을 구성하고, 나들이 장소 및 일정을 기획하는
소모임 나들이를 진행하고자 합니다. 아래의 사항을 잘 읽어보시고, 참여를 희망하시는 분들께서는 
많은 참여를 부탁드립니다. 
 1. 내용 : 참여자가 직접 정하는 나들이 참여자 모집
2. 대상 : 복지관 이용자 중 아래 사항에 ""모두"" 해당하는 10명(5명씩 2개조 모집)
- 65세 이상 독거장애인
- 도보로 직접 이동이 가능하신 분
- 1시간 이상 차량이동에 어려움이 없으신 분
- 4회(사전모임 2회, 나들이, 사후모임)참여가 가능하신 분
- 작년 나들이에 참석하지 않은 분
3. 일정 : 4월 중 1회, 5월 중 1회 모임 및 나들이 진행
4. 신청기간: 2023년 4월~마감 시
5. 신청 및 문의: 02-560-4253(지역사회연대팀 이정곤 사회복지사)
PS. 하반기에도 나들이는 진행됩니다. 많은 관심 부탁드려요!
  ",http://www.hasang.org/recruitment_act/4391?page=3,http://www.hasang.org/recruitment_act/4391?page=3,['https://www.hasang.org/gb/data/editor/2304/fd8d9931b05216668379f36c278def77_1681085383_3939.png']
32,하상장애인복지관,['서울시'],,전체,[모집] 시각장애인 맞춤 온라인 기타 및 드럼 교실 구독자 모집,2023-04-06 16:29:00,"시각장애인 맞춤 온라인 기타 및 드럼 구독자 모집
 취미로 기타를 배우고 싶은데 시간이 없으신가요?
유튜브 동영상 강의는 영상을 보고 따라 하기가 어려우시죠?
 하상복지관 성인평생학습팀에서는 시각장애인이 시간과 장소에 구애받지 않고 온라인을 통해 자기계발을 할 수 있도록 어쿠스틱 기타 및 드럼 맞춤 교육 콘텐츠를 제작, 보급하고자 합니다.
관심 있으신 분들의 많은 신청 바랍니다.
 1. 교육 방법: 
  기타)  2020~2022년 진행한 교육(초, 중, 고급)에 이어서 2023년에는 한 번 더 초급~고급과정의 난이도 곡을 복습하는 콘텐츠로 제작됨. 소리로 듣고 이해할 수 있는 통기타 반주법 콘텐츠를 제작하여 매월 말 이메일로 개별 보급.
  드럼) 2022년 진행한 초급 과정에 이어서 2023년에는 중급 과정의 난이도 곡을 학습하는 콘텐츠로 제작됨. 소리로 듣고 이해할 수 있는 드럼교육 콘텐츠를 제작하여 매월 말 이메일로 개별 보급.
2. 교육 강사: 전문 강사
3. 교육 기간: 2023년 4월~11월
4. 신청기간: 2023년 4월 7일~4월 21일
5. 신청 및 문의: 02-560-4294
 ● 기존 이용자는 재신청을 안 하셔도 됩니다.
 ※ 본 사업은 지방자치단체 복권기금협의회의 지원을 받아 운영되고 있습니다.",http://www.hasang.org/recruitment_act/4390?page=3,http://www.hasang.org/recruitment_act/4390?page=3,['http://www.hasang.org/data/file/recruitment_act/1935670133_oIAHeMQ1_a7f1102d3d0c7af5f9ca861f6133b9d556cdd479.jpg']
33,하상장애인복지관,['서울시'],,전체,보조공학기기 대여 서비스 신청자 모집 안내문,2023-04-03 10:15:00," [공지] 보조공학기기 대여 서비스 신청자 모집(하상장애인복지관)
  하상장애인복지관에서는 단기간 보조공학기기가 필요한 시각장애인 당사자나 시각장애인관련 기관의 각종 행사에 필요한 보조기기대여 서비스를 아래와 같이 실시합니다.
  -아래-
1. 사업목적
개인 또는 관내 사업 진행시 보조공학기기의 분실이나 고장, 기타 여러 가지 이유로 인해 단기간 보조공학기기가 꼭 필요한 경우 발생할 수 있다. 하상장애인복지관에서는 이러한 불편사항을 덜어주고자 보조공학기기 대여사업을 실시한다.
 2. 신청자격
등록시각장애인 당사자/시각장애인관련 기관 및 단체
  3. 대여 품목
  1) 점자정보단말기: 점자사용이 가능하고 한소네 이용이 능숙한 등록시각장애인 당사자가 신청 가능(외장 메모리는 제공하지 않습니다.)
  2) 탭틸로: 점자 쓰기와 읽기를 놀이처럼 재밌게 배울 수 있는 점자학습기
  3) 시각장애 체험안경: 백내장, 녹내장, 당뇨 망막증, 노인 황반 변성 등 다양한 시각장애 유형을 간접적으로 체험 할 수 있는 안경
  4) sixdot: 컴퓨터 없이 6점 입력을 통해 바로 출력이 가능한 점자 라벨 출력기
※ 기기에 대한 사진은 [붙임2] 참고
  4. 대여 기간/금액
품목
대여 기간
이용 금액(원)
비고
탭틸로
7일
21,000
  시각장애 체험안경
7일
14,000
  sixdot
7일
21,000
모텍스 1롤제공
한소네5
7일
35,000
  한소네6
7일
35,000
  한소네5mini
7일
35,000
  ※ 대여 기간은 최대 10일 입니다.
※ 연락 없이 대여 기간이 초과 시 추후 기기 대여에서 제외될 수 있으며 위약금이 발생합니다.
※ 대여기간 초과 시 위약금: 초과 일수 × 보조기기의 일일 대여금액 × 2배
※ 대여 기간 중에 발생한 기기파손이나 분실에 대한 모든 책임은 본임 부담입니다.
※ 점자관련 보조공학기기는 액체나 기타 음식물 부스러기로 인해 치명적인 고장이 발생 할 수 있음으로 기기 사용 중에는 각별히 신경 써 주시길 부탁드립니다.
  5. 신청방법 및 제출 서류
  1) 전화 상담 접수 후 내방하여 대여관련 서류 작성
   - 문의 전화: 02-560-4298
  2) 대여관련 서류는 ‘하상장애인복지관 홈페이지 > 하상게시판 > 모집 활동 > [안내] 보조기기 대여 서비스 신청’에서 다운로드 받으실 수 있습니다.
  3) 제출서류
 신청서류 [붙임1]참고
  ㄱ. 개인정보 수집 활용 동의서 1부
     ㄴ. 보조공학기기 대여 신청서 1부
  ㄷ. 보조공학기기 이용 서약서 1부
  개인: 복지카드 사본, 주민등록 등본1부, 보증인 신분증/연락처
  기관 및 단체: 고유번호증, 대여자 신분증/연락처
 ※ 본 사업은 지방자치단체 복권기금협의회의 지원을 받아 운영되고
있습니다.
 ",http://www.hasang.org/recruitment_act/4389?page=3,http://www.hasang.org/recruitment_act/4389?page=3,[]
34,하상장애인복지관,['서울시'],,전체,[모집] 복지관 이용 장애인 역량 강화 프로그램 “안전한 금융 생활 교육” 참여자 모집,2023-03-10 14:04:00,"권익옹호 팀에서는 ‘안전한 금융 생활 교육 – 내 돈 안전하게 지키기‘에 참여할 이용자를 모집합니다.
 일시: 2023년 3월 22일 수요일 오후2시
장소: 하상장애인복지관 2층 회의실
대상: 복지관 이용 장애인
모집인원: 선착순 5명
모집기간: 2023년 3월 10일 ~ 모집 완료 시 마감
신청 및 문의: 02-560-4231 권익옹호팀
 ",http://www.hasang.org/recruitment_act/4388?page=3,http://www.hasang.org/recruitment_act/4388?page=3,['http://www.hasang.org/data/file/recruitment_act/1935670133_czKneovU_9545be08d91f760551034010df8e608f9e7b4444.JPG']
35,하상장애인복지관,['서울시'],,전체,[모집] 1인1취미 생활공예 참여자 모집,2023-03-06 16:56:00,"1인1취미 생활공예 프로그램 모집
하상장애인복지관에서 성인장애인 프로그램인 생활공예 참여자를 모집 하고자 합니다. 
 일정: 주 1회 매주 화요일/ 10:00 ~ 11:00
장소: 2층 채움터
대상: 성인장애인 및 지역주민 총 3명
(상담 후 성인장애인 우선 선정, 성인장애인 모집 미달시 지역주민 선정)
내용: 다양한 천연재료로 비누, 화장품 등 만들고자 함. 
수강료: 월 25,000원
 신청 및 문의 02-560-4295
 ",http://www.hasang.org/recruitment_act/4387?page=3,http://www.hasang.org/recruitment_act/4387?page=3,['http://www.hasang.org/data/file/recruitment_act/ce053e035720d008034b9f0b2a8596e3_GF3b9MKe_b7257a969580dd486a847a0729c5d3d48f622308.jpg']
36,하상장애인복지관,['서울시'],,전체,[모집] 시각장애학생 비대면 학습지도 프로그램 “2023년 학습멘토링-랜선스터디” 학습교사 모집,2023-02-28 16:21:00,"하상장애인복지관에서는 시각장애가 있는 학생을 대상으로 학업 능력 향상을 위한 맞춤형 비대면 학습지도 프로그램 “랜선스터디”를 진행합니다. 
‘헬렌 켈러’의 스승 ‘설리번’처럼 시각장애 학생들의 멘토가 되어 그들의 꿈과 희망을 응원해줄 마음 따뜻한 ‘학습교사’를 아래와 같이 모집하오니 많은 참여 바랍니다.
 - 아 래 -
1. 모집요건
① 대학(원)생 또는 학습지도 유경험자
② 1년 동안 함께할 수 있는 책임감 있고 성실한 분
2. 모집인원: 총 00명 (국어/수학/영어/사회탐구)
3. 모집기간: 2023년 3월 2일(목) ~ 3월 13일(월)
4. 신청방법: 신청서를 작성하여 이메일 접수 (복지관 이메일 주소)
하상장애인복지관 홈페이지(www.hasang.org) → 하상스케치 → 모집활동 → 2023 비대면 시각장애학생 학습멘토링-랜선스터디 학습교사 모집 → 첨부파일 “2023 비대면 학습멘토링-랜선스터디 학습교사 지원서”
* 메일(복지관 이메일 주소)로 발송
5. 활동기간 및 활동내용
① 기간: 2023년 4월~2023년 11월 (총 25회)
② 내용
- 시각장애학생과 1:1로 국어·수학·영어·사회탐구 중 한 과목에 대해 비대면 학습지도
- 기타 활동: 학습지도 외 오리엔테이션(1회) 필수 참석(zoom 진행)
- 수업방법: 비대면 수업(전화, zoom 이용 등)
- 수업시간: 주 1회 2시간 수업 진행
- 기타: 1회 2시간 25,000원 활동비와 복지관 활동확인서 발급
6. 면접일: 2023년 3월 중(1차 서류 심사 후 개별 연락)
7. 문의: 하상장애인복지관 전환기지원팀
           02-560-4212 / 복지관 이메일 주소
 ※ 본 사업은 지방자치단체 복권기금협의회의 지원을 받아 운영되고 있습니다.",http://www.hasang.org/recruitment_act/4386?page=3,http://www.hasang.org/recruitment_act/4386?page=3,['http://www.hasang.org/data/file/recruitment_act/1935670133_kfx9FYw1_91506a55243123cb0c896ca83c10f6fa48b59b05.jpg']
37,하상장애인복지관,['서울시'],,전체,[마감]2023년 국비지원 산업금속 공예 장애인 무료교육 모집 안내,2023-02-23 11:59:00,"안녕하세요. 
디자인교육개발원(서울 광진구 군자동)에서 산업금속 공예 관련하여
국비지원 무료 교육생을 모집하여 안내하오니 
모집기간: ~3/10(금)까지
 관심 있으신 분들은
담당자: 02-560-4263(차혜린)으로 연락 부탁드리겠습니다^^",http://www.hasang.org/recruitment_act/4384?page=3,http://www.hasang.org/recruitment_act/4384?page=3,[]
38,하상장애인복지관,['서울시'],,전체,[마감] 2023년 상반기 국어 점자 시험대비 문제풀이반 교육생 모집 안내,2023-02-14 09:36:00,"2023년 상반기 국어 점자 시험대비 문제풀이반 교육생 모집 안내문
   ※ 본 사업은 지방자치단체 복권기금협의회의 지원을 받아 운영되고 있습니다.
   하상장애인복지관 성인평생팀에서는 2023년 상반기 국어 점자 시험대비 문제풀이반 교육생을 모집하고자 합니다. 본 교육에 관심 있는 분들의 많은 참여 부탁드립니다.
    1. 대 상 자: 국어 점역·교정사 자격증 취득을 희망하는 자
  2. 모집인원: 8명
  3. 모집방법: 전화 접수 시 테스트 진행 후 고득점 자 순으로 선정
  4. 교육기간: 2023년 2월 28일~4월 4일 (매주 화요일, 총 6회)
  5. 교육시간: 18:30~20:30 (2시간)
  6. 교육방법: 온라인 수업
  7. 교육내용: 한국어문규정 정리, 기출문제 문제풀이 및 오답체크
  8. 교 육 비: 10,000원(시험 관련 묵·점자 자료 제공)
  9. 신청기간: 2월 14일(화) 10:00~2월 17일(금) 17:00까지
  (* 조기마감될 수 있습니다.)
  10. 접수방법: 전화 접수
  11. 접수 및 문의: 02-560-4292",http://www.hasang.org/recruitment_act/4383?page=3,http://www.hasang.org/recruitment_act/4383?page=3,['http://www.hasang.org/data/file/recruitment_act/1935670133_BGKF4N68_1a5e6abcdb0af69eb836c8bd2e804fdcaa9ce0cb.jpg']
